33.1611,6574
31.5031,6473
29.9279,6566
28.4315,6591
27.0099,6145
25.6594,6467
24.3765,6351
23.1576,6294
21.9998,6243
20.8998,6233
19.8548,6163
18.8621,5992
17.9189,6226
17.023,6012
16.1719,6016
15.3633,5995
14.5951,6176
13.8653,5680
13.1721,5797
12.5135,5764
11.8878,5788
11.2934,5617
10.7287,5661
10.1923,5704
9.68268,5538
9.19855,5440
8.73862,5438
8.30169,5462
7.88661,5118
7.49228,4914
7.11766,5075
6.76178,4990
6.42369,4925
6.10251,4733
5.79738,4461
5.50751,4498
5.23214,4195
4.97053,3924
4.722,4129
4.4859,4047
4.26161,3900
4.04853,4172
3.8461,3825
3.6538,3667
3.47111,3661
3.29755,3570
3.13267,3444
2.97604,3393
2.82724,3439
2.68588,3195
2.55158,3103
2.424,3146
2.3028,3132
2.18766,3065
2.07828,3022
1.97437,2969
1.87565,2973
1.78186,2844
1.69277,2780
1.60813,2772
1.52773,2749
1.45134,2703
1.37877,2638
1.30983,2614
1.24434,2574
1.18213,2591
1.12302,2555
1.06687,2539
1.01352,2495
0.962849,2445
0.914706,2516
0.868971,2424
0.825522,2442
0.784246,2419
0.745034,2316
0.707782,2344
0.672393,2312
0.638773,2290
0.606835,2261
0.576493,2252
0.547668,2243
0.520285,2385
0.494271,2191
0.469557,2217
0.446079,2175
0.423775,2182
0.402587,2171
0.382457,2181
0.363334,2223
0.345168,2276
0.327909,2116
0.311514,2132
0.295938,2099
0.281141,2135
0.267084,2142
0.25373,2147
0.241043,2150
0.228991,2159
0.217542,2077
0.206665,2041
0.196331,2043
0.186515,2074
0.177189,2038
0.16833,2067
0.159913,2101
0.151917,2048
0.144322,2028
0.137106,2073
0.13025,2067
0.123738,1990
0.117551,2077
0.111673,1991
0.10609,2004
0.100785,2001
0.0957459,1993
0.0909586,1981
0.0864107,2017
0.0820902,1993
0.0779856,1994
0.0740864,1993
0.070382,1978
0.0668629,2038
0.0635198,1996
0.0603438,1964
0.0573266,2023
0.0544603,1963
0.0517373,1970
0.0491504,1978
0.0466929,1971
0.0443582,2026
0.0421403,2026
0.0400333,1994
0.0380316,1990
0.0361301,1998
0.0343236,2039
0.0326074,1961
0.030977,1965
0.0294282,1967
0.0279568,2001
0.0265589,2108
0.025231,1935
0.0239694,2040
0.022771,2004
0.0216324,2037
0.0205508,1967
0.0195232,1999
0.0185471,1959
0.0176197,1968
0.0167387,1948
0.0159018,1968
0.0151067,2021
0.0143514,1964
0.0136338,1935
0.0129521,1944
0.0123045,1945
0.0116893,1921
0.0111048,1961
0.0105496,1941
0.0100221,2004
0.009521,1945
0.00904495,1972
0.0085927,1957
0.00816307,1948
0.00775491,1962
0.00736717,1964
0.00699881,1929
0.00664887,2003
0.00631642,1944
0.0060006,1997
0.00570057,1920
0.00541554,1973
0.00514477,1988
0.00488753,1933
0.00464315,1935
0.00441099,1973
0.00419045,1966
0.00398092,1977
0.00378188,1957
0.00359278,1972
0.00341314,1944
0.00324249,1933
0.00308036,1954
0.00292634,1912
0.00278003,1946
0.00264103,2038
0.00250897,1952
0.00238353,1911
0.00226435,1924
0.00215113,1939
0.00204358,1979
0.0019414,1984
0.00184433,1934
0.00175211,1910
0.0016645,1917
0.00158128,2024
0.00150222,1985
0.0014271,1998
0.00135575,1987
0.00128796,1979
0.00122356,1965
0.00116239,1907
0.00110427,1956
0.00104905,2011
0.000996601,2002
0.000946771,1921
0.000899432,1929
0.00085446,1927
0.000811737,1997
0.00077115,1946
0.000732593,2015
0.000695963,1919
0.000661165,1947
0.000628107,1942
0.000596702,1972
0.000566866,1915
0.000538523,1925
0.000511597,2001
0.000486017,1915
0.000461716,1986
0.00043863,1974
0.000416699,1927
0.000395864,1942
0.000376071,1947
0.000357267,1946
0.000339404,1979
0.000322434,2011
0.000306312,1924
0.000290996,1906
0.000276447,1925
0.000262624,1917
0.000249493,1938
0.000237018,1914
0.000225167,1937
0.000213909,1919
0.000203214,1938
0.000193053,1976
0.0001834,1982
0.00017423,1964
0.000165519,1974
0.000157243,1915
0.000149381,1910
0.000141912,1954
0.000134816,1936
0.000128075,1916
0.000121672,1931
0.000115588,1933
0.000109809,1978
0.000104318,1903
