0.289531,1106
0.275055,1037
0.261302,1103
0.248237,1041
0.235825,1067
0.224034,1046
0.212832,1012
0.20219,1029
0.192081,1046
0.182477,1027
0.173353,1086
0.164685,1016
0.156451,1040
0.148629,1009
0.141197,985
0.134137,1016
0.12743,1004
0.121059,992
0.115006,1023
0.109256,1016
0.103793,1018
0.0986032,992
0.093673,1034
0.0889894,978
0.0845399,1003
0.0803129,994
0.0762973,1010
0.0724824,978
0.0688583,968
0.0654154,966
0.0621446,1033
0.0590374,963
0.0560855,981
0.0532812,1014
0.0506172,960
0.0480863,1003
0.045682,974
0.0433979,997
0.041228,975
0.0391666,955
0.0372083,955
0.0353479,957
0.0335805,971
0.0319014,989
0.0303064,986
0.0287911,982
0.0273515,980
0.0259839,994
0.0246847,985
0.0234505,943
0.022278,973
0.0211641,966
0.0201059,939
0.0191006,947
0.0181455,941
0.0172383,981
0.0163764,949
0.0155575,948
0.0147797,934
0.0140407,934
0.0133386,933
0.0126717,1019
0.0120381,990
0.0114362,933
0.0108644,964
0.0103212,945
0.00980513,957
0.00931487,933
0.00884913,957
0.00840667,1035
0.00798634,978
0.00758702,993
0.00720767,932
0.00684729,940
0.00650492,990
0.00617968,943
0.00587069,964
0.00557716,953
0.0052983,930
0.00503339,1000
0.00478172,1019
0.00454263,937
0.0043155,950
0.00409972,929
0.00389474,929
0.0037,990
0.003515,929
0.00333925,929
0.00317229,967
0.00301367,945
0.00286299,928
0.00271984,945
0.00258385,1039
0.00245466,952
0.00233192,981
0.00221533,932
0.00210456,980
0.00199933,927
0.00189937,998
0.0018044,980
0.00171418,932
0.00162847,945
0.00154705,973
0.00146969,984
0.00139621,937
0.0013264,936
0.00126008,954
0.00119707,926
0.00113722,957
0.00108036,943
0.00102634,925
0.000975024,934
0.000926273,933
0.00087996,945
0.000835962,976
0.000794164,929
0.000754455,945
0.000716733,979
0.000680896,955
0.000646851,960
0.000614509,920
0.000583783,1016
0.000554594,953
0.000526864,969
0.000500521,932
0.000475495,941
0.00045172,918
0.000429134,918
0.000407678,918
0.000387294,956
0.000367929,947
0.000349533,925
0.000332056,932
0.000315453,943
0.00029968,949
0.000284696,955
0.000270462,934
0.000256939,917
0.000244092,948
0.000231887,924
0.000220293,939
0.000209278,934
0.000198814,972
0.000188873,915
0.00017943,995
0.000170458,917
0.000161935,929
0.000153839,962
0.000146147,912
0.000138839,935
0.000131897,928
0.000125303,983
0.000119037,947
0.000113086,952
0.000107431,909
0.00010206,942
9.69567e-05,907
9.21089e-05,933
8.75034e-05,921
